año,mes,día,hora,día_d_año,semana_d_año,día_d_semana,Cuatrimestre,X,Y,hurto_simple,robo,robo_agr,hurto_agr,hurto_casa,hurto_auto
2014,2,7,13,38,6,4,1,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,7,5,66,10,4,1,-77.01152599,-12.11259978,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,7,11,66,10,4,1,-77.01152599,-12.11259978,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,19,8,170,25,3,2,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,5,7,248,36,4,3,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,15,12,15,3,2,1,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,10,16,283,41,4,4,-77.01152599,-12.11259978,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,7,12,280,41,1,4,-77.01152599,-12.11259978,0.0,1.0,0.0,0.0,0.0,0.0
2014,5,6,19,126,19,1,2,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,2,13,183,27,2,3,-77.01152599,-12.11259978,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,1,16,182,27,1,3,-77.01152599,-12.11259978,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,2,19,183,27,2,3,-77.01152599,-12.11259978,0.0,0.0,0.0,1.0,0.0,0.0
2014,7,2,20,183,27,2,3,-77.01152599,-12.11259978,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,24,14,297,43,4,4,-77.01152599,-12.11259978,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,26,18,146,22,0,2,-77.01152599,-12.11259978,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,27,0,147,22,1,2,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,24,15,144,21,5,2,-77.01152599,-12.11259978,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,1,15,60,9,5,1,-77.00697594,-12.11253975,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,19,18,19,3,6,1,-77.00697594,-12.11253975,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,28,14,118,18,0,2,-77.00697594,-12.11253975,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,4,9,35,6,1,1,-77.02441635,-12.11230123,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,20,13,79,12,3,1,-77.02441635,-12.11230123,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,16,15,16,3,3,1,-77.00732433,-12.11240245,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,17,16,48,8,0,1,-77.00732433,-12.11240245,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,19,15,50,8,2,1,-77.00732433,-12.11240245,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,1,7,335,49,0,4,-77.00732433,-12.11240245,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,12,9,43,7,2,1,-77.0083999,-12.11239278,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,30,18,181,27,0,2,-77.0083999,-12.11239278,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,2,12,122,18,4,2,-77.0083999,-12.11239278,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,10,11,130,19,5,2,-77.0083999,-12.11239278,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,10,11,130,19,5,2,-77.0083999,-12.11239278,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,11,14,11,2,5,1,-77.0234158,-12.11223923,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,7,18,341,49,6,4,-77.0234158,-12.11223923,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,26,6,207,30,5,3,-77.0070655,-12.11231732,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,10,8,100,15,3,2,-77.0070655,-12.11231732,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,22,20,265,39,0,3,-77.0070655,-12.11231732,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,22,16,295,43,2,4,-77.00342498,-12.11228991,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,24,19,114,17,3,2,-77.00342498,-12.11228991,0.0,0.0,1.0,0.0,0.0,0.0
2014,4,24,16,114,17,3,2,-77.00342498,-12.11228991,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,2,3,153,23,0,2,-77.00342498,-12.11228991,0.0,0.0,1.0,0.0,0.0,0.0
2014,6,2,7,153,23,0,2,-77.00342498,-12.11228991,0.0,0.0,1.0,0.0,0.0,0.0
2014,9,23,16,266,39,1,3,-77.02233620000001,-12.11215043,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,22,20,265,39,0,3,-77.02233620000001,-12.11215043,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,23,18,266,39,1,3,-77.02233620000001,-12.11215043,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,23,18,266,39,1,3,-77.02233620000001,-12.11215043,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,6,12,126,19,1,2,-77.02233620000001,-12.11215043,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,28,16,148,22,2,2,-77.00797352,-12.11218184,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,28,18,179,26,5,2,-77.00797352,-12.11218184,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,8,17,128,19,3,2,-77.00797352,-12.11218184,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,19,16,139,21,0,2,-77.00797352,-12.11218184,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,1,20,60,9,5,1,-77.00797352,-12.11218184,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,28,1,332,48,4,4,-77.02133569,-12.11207828,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,5,13,36,6,2,1,-77.02133569,-12.11207828,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,3,17,307,45,0,4,-77.00902004,-12.11209271,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,14,9,195,29,0,3,-77.00902004,-12.11209271,0.0,1.0,0.0,0.0,0.0,0.0
2014,8,23,15,235,34,5,3,-77.00902004,-12.11209271,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,29,19,272,40,0,3,-77.00902004,-12.11209271,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,22,12,81,12,5,1,-77.00337496,-12.11206853,0.0,1.0,0.0,0.0,0.0,0.0
2014,12,6,23,340,49,5,4,-77.00222623,-12.11206069,0.0,0.0,1.0,0.0,0.0,0.0
2014,1,18,19,18,3,5,1,-77.01923623,-12.1119104,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,31,17,31,5,4,1,-77.01923623,-12.1119104,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,25,22,115,17,4,2,-77.01923623,-12.1119104,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,29,14,119,18,1,2,-77.01923623,-12.1119104,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,29,18,119,18,1,2,-77.01923623,-12.1119104,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,29,21,119,18,1,2,-77.01923623,-12.1119104,0.0,0.0,0.0,1.0,0.0,0.0
2014,7,12,12,193,28,5,3,-77.01923623,-12.1119104,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,12,12,255,37,4,3,-77.01923623,-12.1119104,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,11,15,70,11,1,1,-77.01923623,-12.1119104,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,5,19,95,14,5,2,-77.01718022,-12.11164809,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,4,7,63,10,1,1,-77.00035478,-12.11174497,0.0,1.0,0.0,0.0,0.0,0.0
2014,5,6,18,126,19,1,2,-77.00035478,-12.11174497,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,23,17,296,43,3,4,-77.00035478,-12.11174497,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,10,10,69,11,0,1,-77.00035478,-12.11174497,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,5,8,339,49,4,4,-77.00317149,-12.11171577,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,23,21,174,26,0,2,-77.00317149,-12.11171577,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,7,22,311,45,4,4,-77.0164292,-12.11159824,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,27,7,239,35,2,3,-77.0164292,-12.11159824,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,29,14,29,5,2,1,-77.0164292,-12.11159824,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,28,18,179,26,5,2,-77.0164292,-12.11159824,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,12,19,43,7,2,1,-77.00429399,-12.1116612,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,18,19,199,29,4,3,-77.00429399,-12.1116612,0.0,0.0,1.0,0.0,0.0,0.0
2014,8,17,13,229,33,6,3,-77.00429399,-12.1116612,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,17,13,229,33,6,3,-77.00429399,-12.1116612,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,14,9,195,29,0,3,-77.00429399,-12.1116612,0.0,1.0,0.0,0.0,0.0,0.0
2014,6,8,19,159,23,6,2,-77.00227681,-12.11159692,0.0,0.0,0.0,0.0,0.0,1.0
2014,8,7,12,219,32,3,3,-77.00227681,-12.11159692,0.0,0.0,0.0,1.0,0.0,0.0
2014,8,7,12,219,32,3,3,-77.00227681,-12.11159692,0.0,0.0,1.0,0.0,0.0,0.0
2014,8,28,9,240,35,3,3,-77.00227681,-12.11159692,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,5,19,248,36,4,3,-77.00227681,-12.11159692,0.0,0.0,0.0,0.0,0.0,1.0
2014,9,16,17,259,38,1,3,-77.00227681,-12.11159692,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,5,10,309,45,2,4,-77.00227681,-12.11159692,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,28,22,87,13,4,1,-76.99540548,-12.11159751,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,4,19,63,10,1,1,-76.99540548,-12.11159751,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,1,15,274,40,2,4,-76.99540548,-12.11159751,0.0,1.0,0.0,0.0,0.0,0.0
2014,9,19,18,262,38,4,3,-76.99540548,-12.11159751,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,29,12,119,18,1,2,-76.99540548,-12.11159751,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,19,17,78,12,2,1,-76.99540548,-12.11159751,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,8,154,23,1,2,-76.99540548,-12.11159751,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,7,23,66,10,4,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,8,14,8,2,2,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,10,6,10,2,4,1,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,1,11,1,11,2,5,1,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,1,15,19,15,3,2,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,26,2,26,4,6,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,25,15,206,30,4,3,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,7,24,10,205,30,3,3,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,31,20,304,44,4,4,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,11,12,14,316,46,2,4,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,16,13,228,33,5,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,16,19,228,33,5,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,17,10,229,33,6,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,15,17,227,33,4,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,11,14,345,50,3,4,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,12,26,14,360,52,4,4,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,9,1,8,244,36,0,3,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,10,7,41,7,0,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,9,19,40,6,6,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,15,22,105,16,1,2,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,25,20,56,9,1,1,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,26,8,57,9,2,1,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,26,13,57,9,2,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,28,20,59,9,4,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,22,22,173,25,6,2,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,23,2,174,26,0,2,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,6,20,249,36,5,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,5,19,248,36,4,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,26,7,269,39,4,3,-77.01329311,-12.1111335,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,27,21,270,39,5,3,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,16,11,75,11,6,1,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,21,19,80,12,4,1,-77.01329311,-12.1111335,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,28,2,179,26,5,2,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,6,1,16,152,22,6,2,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,4,0,155,23,2,2,-77.01329311,-12.1111335,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,3,15,154,23,1,2,-77.01329311,-12.1111335,0.0,1.0,0.0,0.0,0.0,0.0
2014,12,5,17,339,49,4,4,-77.02355858,-12.11105833,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,10,16,253,37,2,3,-77.02355858,-12.11105833,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,16,2,289,42,3,4,-77.02355858,-12.11105833,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,7,8,97,15,0,2,-76.99568981,-12.11121619,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,25,17,359,52,3,4,-76.99568981,-12.11121619,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,16,13,167,25,0,2,-76.99568981,-12.11121619,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,22,23,112,17,1,2,-77.02146779,-12.11090845,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,9,13,68,10,6,1,-77.01851494,-12.1108806,0.0,1.0,0.0,0.0,0.0,0.0
2014,10,6,15,279,41,0,4,-77.01851494,-12.1108806,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,13,13,44,7,3,1,-77.02040955,-12.11083801,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,11,21,131,19,6,2,-77.02040955,-12.11083801,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,25,23,298,43,5,4,-77.00589069,-12.11068686,0.0,0.0,0.0,0.0,0.0,1.0
2014,7,19,15,200,29,5,3,-77.01650776,-12.1105585,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,7,12,158,23,5,2,-77.02552479,-12.11028491,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,23,2,143,21,4,2,-77.02528647,-12.11017882,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,1,22,244,36,0,3,-77.00286507,-12.11033313,0.0,0.0,0.0,0.0,0.0,1.0
2014,9,17,23,260,38,2,3,-77.00286507,-12.11033313,0.0,0.0,0.0,0.0,0.0,1.0
2014,12,24,18,358,52,2,4,-77.00286507,-12.11033313,0.0,0.0,0.0,0.0,0.0,1.0
2014,6,6,22,157,23,4,2,-77.01392329,-12.11021738,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,9,10,68,10,6,1,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,16,18,136,20,4,2,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,27,21,178,26,4,2,-77.00061006,-12.11026211,0.0,1.0,0.0,0.0,0.0,0.0
2014,8,18,15,230,34,0,3,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,23,21,235,34,5,3,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,7,15,250,36,6,3,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,8,7,251,37,0,3,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,18,18,261,38,3,3,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,4,18,277,40,5,4,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,10,21,283,41,4,4,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,16,20,289,42,3,4,-77.00061006,-12.11026211,0.0,0.0,0.0,1.0,0.0,0.0
2014,10,31,19,304,44,4,4,-77.00061006,-12.11026211,0.0,1.0,0.0,0.0,0.0,0.0
2014,12,16,22,350,51,1,4,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,23,17,357,52,1,4,-77.00061006,-12.11026211,0.0,1.0,0.0,0.0,0.0,0.0
2014,12,30,12,364,1,1,4,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,16,20,16,3,3,1,-77.00061006,-12.11026211,0.0,0.0,0.0,1.0,0.0,0.0
2014,2,12,20,43,7,2,1,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,20,20,51,8,3,1,-77.00061006,-12.11026211,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,20,21,51,8,3,1,-77.00061006,-12.11026211,0.0,0.0,0.0,1.0,0.0,0.0
2014,12,28,2,362,52,6,4,-77.02362861,-12.11005827,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,1,8,1,1,2,1,-77.02205496,-12.1100449,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,9,12,9,2,3,1,-77.020416,-12.10995987,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,22,9,265,39,0,3,-77.01852663,-12.10990009,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,27,20,270,39,5,3,-77.01852663,-12.10990009,0.0,0.0,1.0,0.0,0.0,0.0
2014,9,27,12,270,39,5,3,-77.01852663,-12.10990009,0.0,0.0,1.0,0.0,0.0,0.0
2014,3,31,14,90,14,0,1,-77.01419990000002,-12.10982907,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,5,16,95,14,5,2,-77.01419990000002,-12.10982907,0.0,1.0,0.0,0.0,0.0,0.0
2014,4,6,5,96,14,6,2,-77.01419990000002,-12.10982907,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,7,18,188,28,0,3,-77.01419990000002,-12.10982907,0.0,0.0,0.0,0.0,0.0,1.0
2014,6,8,13,159,23,6,2,-77.01419990000002,-12.10982907,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,11,12,254,37,3,3,-77.03916439,-12.10961668,1.0,0.0,0.0,0.0,0.0,0.0
2014,5,30,1,150,22,4,2,-77.00512061,-12.10983708,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,1,14,32,5,5,1,-77.01059585,-12.10973004,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,1,13,32,5,5,1,-77.01059585,-12.10973004,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,9,5,68,10,6,1,-77.01733846,-12.10962831,0.0,1.0,0.0,0.0,0.0,0.0
2014,5,4,9,124,18,6,2,-77.00371491,-12.10971985,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,13,20,286,42,0,4,-77.00371491,-12.10971985,0.0,0.0,0.0,0.0,0.0,1.0
2014,11,8,10,312,45,5,4,-77.00371491,-12.10971985,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,12,21,102,15,5,2,-77.00371491,-12.10971985,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,20,9,110,16,6,2,-77.00371491,-12.10971985,0.0,0.0,0.0,0.0,0.0,1.0
2014,4,5,18,95,14,5,2,-77.01656858,-12.10956827,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,11,12,192,28,4,3,-77.01656858,-12.10956827,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,31,20,365,1,2,4,-77.00199017,-12.10947776,0.0,0.0,0.0,0.0,0.0,1.0
2014,11,5,18,309,45,2,4,-77.02487634,-12.10910877,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,9,22,190,28,2,3,-77.00651497,-12.10922482,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,27,16,300,44,0,4,-77.00651497,-12.10922482,0.0,0.0,0.0,0.0,0.0,1.0
2014,10,31,6,304,44,4,4,-77.00651497,-12.10922482,0.0,0.0,0.0,0.0,0.0,1.0
2014,5,5,21,125,19,0,2,-77.00651497,-12.10922482,0.0,0.0,0.0,0.0,0.0,1.0
2014,11,19,17,323,47,2,4,-77.00651497,-12.10922482,0.0,0.0,0.0,0.0,0.0,1.0
2014,9,2,19,245,36,1,3,-77.00651497,-12.10922482,0.0,0.0,0.0,0.0,0.0,1.0
2014,11,28,10,332,48,4,4,-77.00766814,-12.10921247,0.0,1.0,0.0,0.0,0.0,0.0
2014,3,4,15,63,10,1,1,-77.01470826,-12.10910861,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,3,10,62,10,0,1,-77.01470826,-12.10910861,1.0,0.0,0.0,0.0,0.0,0.0
2014,3,4,18,63,10,1,1,-77.01470826,-12.10910861,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,27,8,331,48,3,4,-76.99418764,-12.10905183,0.0,0.0,1.0,0.0,0.0,0.0
2014,2,10,8,41,7,0,1,-77.00439479,-12.10895576,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,8,3,39,6,5,1,-77.0205603,-12.10882797,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,22,9,326,47,5,4,-77.00304105,-12.1087874,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,9,18,221,32,5,3,-77.00304105,-12.1087874,1.0,0.0,0.0,0.0,0.0,0.0
2014,8,23,13,235,34,5,3,-77.00843988,-12.10873113,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,17,9,260,38,2,3,-77.05337493,-12.10835483,1.0,0.0,0.0,0.0,0.0,0.0
2014,12,22,12,356,52,0,4,-77.02601483,-12.10850726,1.0,0.0,0.0,0.0,0.0,0.0
2014,2,12,9,43,7,2,1,-77.02601483,-12.10850726,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,22,20,265,39,0,3,-77.02601483,-12.10850726,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,27,0,270,39,5,3,-77.02601483,-12.10850726,0.0,0.0,0.0,1.0,0.0,0.0
2014,9,28,14,271,39,6,3,-77.02601483,-12.10850726,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,9,18,190,28,2,3,-77.02601483,-12.10850726,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,11,16,192,28,4,3,-77.02601483,-12.10850726,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,7,12,280,41,1,4,-77.0534574,-12.10827225,1.0,0.0,0.0,0.0,0.0,0.0
2014,9,18,17,261,38,3,3,-77.04640989,-12.1082549,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,18,19,108,16,4,2,-77.00992597,-12.10851991,0.0,0.0,0.0,1.0,0.0,0.0
2014,5,4,19,124,18,6,2,-77.00992597,-12.10851991,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,9,5,160,24,0,2,-77.00992597,-12.10851991,0.0,1.0,0.0,0.0,0.0,0.0
2014,7,7,22,188,28,0,3,-77.00992597,-12.10851991,0.0,1.0,0.0,0.0,0.0,0.0
2014,8,4,18,216,32,0,3,-77.00992597,-12.10851991,1.0,0.0,0.0,0.0,0.0,0.0
2014,11,13,18,317,46,3,4,-77.00142329,-12.10852195,0.0,0.0,0.0,0.0,0.0,1.0
2014,8,17,18,229,33,6,3,-77.02530388,-12.10824632,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,13,100,15,3,2,-77.02530388,-12.10824632,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,15,100,15,3,2,-77.02530388,-12.10824632,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,16,100,15,3,2,-77.02530388,-12.10824632,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,11,21,101,15,4,2,-77.02530388,-12.10824632,0.0,1.0,0.0,0.0,0.0,0.0
2014,2,5,14,36,6,2,1,-77.02530388,-12.10824632,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,28,0,179,26,5,2,-77.02530388,-12.10824632,0.0,0.0,0.0,1.0,0.0,0.0
2014,7,6,20,187,27,6,3,-77.02530388,-12.10824632,0.0,0.0,0.0,1.0,0.0,0.0
2014,7,5,5,186,27,5,3,-77.02530388,-12.10824632,0.0,0.0,0.0,1.0,0.0,0.0
2014,6,18,14,169,25,2,2,-77.02530388,-12.10824632,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,26,15,85,13,2,1,-77.01546187,-12.10822621,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,21,14,80,12,4,1,-77.01546187,-12.10822621,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,9,23,221,32,5,3,-77.04969198,-12.10796823,0.0,0.0,0.0,1.0,0.0,0.0
2014,3,31,18,90,14,0,1,-77.01269273,-12.10821721,0.0,0.0,0.0,0.0,0.0,1.0
2014,7,1,16,182,27,1,3,-77.01269273,-12.10821721,0.0,0.0,0.0,0.0,0.0,1.0
2014,12,4,8,338,49,3,4,-77.01740891,-12.10810835,1.0,0.0,0.0,0.0,0.0,0.0
2014,6,25,12,176,26,2,2,-77.00391929999998,-12.10816921,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,20,17,293,43,0,4,-77.00391929999998,-12.10816921,1.0,0.0,0.0,0.0,0.0,0.0
2014,7,19,19,200,29,5,3,-77.03859988,-12.10791483,0.0,0.0,0.0,1.0,0.0,0.0
2014,4,29,23,119,18,1,2,-77.04546505,-12.10782571,1.0,0.0,0.0,0.0,0.0,0.0
2014,1,10,9,10,2,4,1,-76.99825552,-12.10809259,1.0,0.0,0.0,0.0,0.0,0.0
2014,10,2,21,275,40,3,4,-77.02057613,-12.10791993,1.0,0.0,0.0,0.0,0.0,0.0
2014,4,2,12,92,14,2,2,-77.01855665,-12.10789998,1.0,0.0,0.0,0.0,0.0,0.0
